OBJECTID,FID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90
250,249,2500,1000000,2612.278809,3653.217773,1040.938965,3205.047248,232.7116488,8012618.121,3213.564941,3516.020508
251,250,2500,1000000,1744.018311,3023.177246,1279.158936,2444.725839,281.5699694,6111814.597,2460.894043,2817.182935
252,251,2500,1000000,1114.271118,2446.38501,1332.113892,1793.556056,287.6745895,4483890.14,1801.277344,2168.132813
253,252,2500,1000000,1040,2107.225586,1067.225586,1561.600283,284.6129872,3904000.707,1561.793823,1954.799182
254,253,2500,1000000,1210.784912,2498.159424,1287.374512,1855.462056,286.1782752,4638655.139,1859.193359,2236.515137
255,254,2500,1000000,1720.465088,2558.280762,837.8156738,2254.691637,178.4130096,5636729.094,2284.294189,2464.467529
256,255,2500,1000000,1442.497803,2629.676758,1187.178955,2092.952102,283.3640523,5232380.256,2099.523682,2473.863281
257,256,2500,1000000,1010.74231,2368.121582,1357.379272,1676.48515,287.6872115,4191212.876,1670.149597,2069.782544
258,257,2500,1000000,529.5280762,1797.998901,1268.470825,1165.919872,283.8593523,2914799.68,1171.409363,1548.40564
259,258,2500,1000000,60,1288.099365,1228.099365,657.5104614,261.7088335,1643776.153,660.7569885,1010.801654
260,259,2500,1000000,0,764.1989136,764.1989136,271.5740083,198.6443,678935.0206,223.6067963,580.3447266
261,260,1850,740000,0,512.249939,512.249939,123.2558648,125.3000392,228023.3498,82.46211243,316.2277527
262,261,71,28400,1063.014526,1173.882446,110.8679199,1121.776113,26.13713674,79646.104,1121.605957,1148.564331
263,262,300,120000,439.0899658,1397.139893,958.0499268,916.3305908,273.1390006,274899.1772,911.4820557,1298.891809
264,263,2500,1000000,509.901947,1644.384399,1134.482452,1081.828347,278.314477,2704570.867,1080.09259,1460.602612
265,264,2500,1000000,500,1613.071655,1113.071655,1045.315189,284.7971831,2613287.972,1043.743225,1436.941162
266,265,2500,1000000,514.1984253,1793.87854,1279.680115,1162.904871,285.5895305,2907262.178,1169.871643,1536.880005
267,266,2500,1000000,1094.166382,2461.300537,1367.134155,1797.441999,288.0805702,4493604.997,1811.077026,2172.215356
268,267,2500,1000000,1960.102051,3179.182373,1219.080322,2507.629171,272.9409304,6269072.928,2484.914551,2898.537402
269,268,2500,1000000,1988.064331,3240.987549,1252.923218,2643.221893,280.876558,6608054.732,2644.617188,3019.112329
270,269,2500,1000000,1667.692993,2875.621582,1207.928589,2262.876802,286.1011432,5657192.006,2265.789063,2640.810376
271,270,2500,1000000,1660,2543.855225,883.8552246,2132.712924,224.452174,5331782.309,2169.331787,2403.006372
272,271,2500,1000000,1851.48584,2707.323486,855.8376465,2306.076021,169.242852,5765190.053,2310.411133,2528.802075
273,272,2500,1000000,2043.624268,2841.76001,798.1357422,2494.861171,166.5606882,6237152.927,2507.189697,2708.401733
274,273,2500,1000000,1148.564331,2525.074219,1376.509888,1856.347116,288.3348364,4640867.791,1869.705872,2234.475415
275,274,2500,1000000,566.3920898,1865.904663,1299.512573,1213.952718,284.0654777,3034881.795,1216.55249,1594.126685
276,275,2500,1000000,380,1417.603638,1037.603638,838.6382182,258.2687344,2096595.546,822.1921997,1206.001685
277,276,2500,1000000,0,983.8699341,983.8699341,358.960172,224.7346773,897400.4299,335.2610779,679.411499
278,277,2500,1000000,0,917.8234863,917.8234863,409.1055884,186.3282518,1022763.971,412.3105774,651.4598999
279,278,2500,1000000,0,1043.455811,1043.455811,494.3630196,275.0794881,1235907.549,486.6210022,876.65271
280,279,2427,970800,243.3105011,1475.80481,1232.494308,841.0471559,278.5299789,2041221.447,843.8009033,1217.538452
281,280,2366,946400,809.9382935,2120.848877,1310.910583,1437.135377,271.4056165,3400262.302,1424.359497,1814.717346
282,281,2370,948000,1160,2173.476563,1013.476563,1685.144736,275.6003742,3993793.025,1691.862915,2054.205371
283,282,1153,461200,980,1966.519775,986.5197754,1498.869011,270.3045274,1728195.97,1521.183716,1848.264014
284,283,1000,400000,0,1013.90332,1013.90332,506.9625758,273.1793305,506962.5758,500,887.7387085
285,284,1000,400000,0,540,540,280.047925,138.4917308,280047.925,295.2964478,456.0701599
286,285,1000,400000,80,957.7055664,877.7055664,493.8443844,216.8818206,493844.3844,468.1879883,806.225769
287,286,221,88400,784.0918579,1106.345337,322.253479,963.4708733,71.75171352,212927.063,962.0810547,1063.014526
288,287,1573,629200,40,1047.85498,1007.85498,500.6829104,244.3375881,787574.2181,460,852.5255493
289,288,1950,780000,0,721.1102295,721.1102295,343.0519821,158.8757108,668951.3651,347.2692566,563.2051392
290,289,1950,780000,212.6029205,865.5634155,652.960495,572.2554883,144.3832678,1115898.202,580,765.5063477
291,290,312,124800,220,640,420,447.51076,114.2905314,139623.3571,448.3288422,601.2319885
292,291,683,273200,0,481.6637878,481.6637878,205.1334963,92.0144647,140106.178,205.9125977,309.5750244
293,292,2500,1000000,0,778.9736938,778.9736938,267.1847626,201.3835704,667961.9065,260,540
294,293,2500,1000000,0,749.6665649,749.6665649,259.9480809,180.8826007,649870.2022,252.9822083,500
295,294,2500,1000000,0,1066.770874,1066.770874,504.7588843,265.4081921,1261897.211,507.7382202,863.50448
296,295,2500,1000000,940,1937.52417,997.5241699,1291.046939,235.6323398,3227617.346,1247.236938,1641.182458
297,296,2500,1000000,980.815979,2277.54248,1296.726501,1636.963055,287.1625938,4092407.638,1641.767334,2012.977881
298,297,2500,1000000,1145.60022,2395.078369,1249.478149,1816.985131,265.2875825,4542462.827,1821.153503,2172.215356
299,298,2500,1000000,679.1170654,1961.733887,1282.616821,1325.927082,288.2531066,3314817.704,1327.403442,1707.711853
300,299,2500,1000000,660,1824.719116,1164.719116,1226.211671,283.6281633,3065529.177,1227.436279,1606.150635
301,300,2500,1000000,1052.615845,2435.076904,1382.46106,1766.23754,288.0985629,4415593.851,1782.806763,2141.149121
302,301,2500,1000000,1421.26709,2630.589355,1209.322266,2085.878597,252.8820826,5214696.492,2093.656982,2418.677246
303,302,2340,936000,920,2018.018799,1098.018799,1398.950438,254.8545272,3273544.024,1377.679199,1765.955798
304,303,2025,810000,0,1120.714111,1120.714111,545.7819535,264.0628161,1105208.456,557.8530273,891.0667725
305,304,2185,874000,0,676.756958,676.756958,260.7359305,137.5514082,569708.0082,256.1249695,448.5518921
306,305,2500,1000000,60,1110.855469,1050.855469,566.6842105,231.0207899,1416710.526,556.0575562,880.2272339
307,306,2500,1000000,367.1511841,1681.071045,1313.919861,1013.316631,282.388036,2533291.578,1015.480164,1396.753394
308,307,2500,1000000,920,1926.758911,1006.758911,1445.334584,273.6446123,3613336.46,1446.858643,1824.434106
309,308,2500,1000000,1067.33313,2028.003906,960.6707764,1653.751193,219.9304082,4134377.983,1704.699341,1903.785645
310,309,2500,1000000,1460,2250.777588,790.7775879,1849.738463,179.929577,4624346.157,1861.182373,2080.096191
311,310,2500,1000000,1460,2322.068115,862.0681152,1915.08706,239.2369899,4787717.65,1923.538452,2232.576904
312,311,2500,1000000,780,1917.081055,1137.081055,1323.825296,279.7582228,3309563.24,1329.661621,1700.011768
313,312,2500,1000000,0,970.1546021,970.1546021,426.0506099,238.6765126,1065126.525,401.9950256,760.2631226
314,313,2500,1000000,0,1027.034546,1027.034546,491.9516794,237.8988544,1229879.199,490.3060303,816.333252
315,314,2500,1000000,311.1269836,1091.787476,780.6604919,802.5082661,162.3118077,2006270.665,822.1921997,998.598999
316,315,2460,984000,220,1296.919434,1076.919434,795.5035117,267.0809089,1956938.639,806.225769,1144.901733
317,316,2500,1000000,263.0589294,1163.615112,900.5561829,801.3656105,201.8439962,2003414.026,820.7313843,1060.829785
318,317,2500,1000000,0,740.2702026,740.2702026,369.2662264,160.9940807,923165.5659,380.5259399,568.5420044
319,318,2500,1000000,0,791.2015991,791.2015991,364.4653587,175.5828076,911163.3968,356.9303741,612.2091064
320,319,400,160000,20,340.587738,320.587738,175.3438372,62.00434488,70137.53488,178.885437,250.8375809
321,320,93,37200,80,364.9657593,284.9657593,217.8082236,76.59702671,20256.16479,216.3330841,322.1171143
322,321,1490,596000,60,568.5068359,508.5068359,346.0814548,118.7958697,515661.3677,354.4009094,500.479715
323,322,1550,620000,60,688.1860352,628.1860352,346.0364242,131.5454773,536356.4576,340.587738,528.0151367
324,323,1651,660400,200,778.203064,578.203064,538.904956,122.8930778,889732.0823,555.6977539,684.1052246
325,324,1849,739600,200,1077.032959,877.032959,729.7380178,208.933791,1349285.595,769.6752319,970.9788818
326,325,1548,619200,320,1087.56604,767.56604,716.4928395,184.6031441,1109130.916,728.9712524,953.1209534
327,326,1500,600000,420.4759216,1505.722412,1085.24649,977.3965718,234.9387319,1466094.858,980.815979,1287.633545
328,327,1602,640800,721.1102295,1688.075806,966.9655762,1271.506092,211.0335885,2036952.759,1303.840454,1529.692737
329,328,1901,760400,0,1117.318237,1117.318237,521.9849829,275.5348859,992293.4524,554.6170044,865.5634155
330,329,1684,673600,0,1024.499878,1024.499878,495.303505,237.4325178,834091.1024,520.9603271,799.0243225
331,330,2434,973600,609.5900269,1842.606812,1233.016785,1142.364795,270.9013745,2780515.912,1117.676086,1529.221899
332,331,2022,808800,1078.146606,1997.298218,919.1516113,1544.506621,195.8015924,3122992.388,1542.076538,1815.610071
333,332,1051,420400,504.7771912,1393.125977,888.3487854,965.8160871,189.5641998,1015072.708,975.9098511,1210.784912
334,333,750,300000,120,694.262207,574.262207,391.2498941,150.3446719,293437.4205,380,608.3748047
335,334,2500,1000000,0,1093.434937,1093.434937,508.2096682,258.5526893,1270524.17,533.6665649,834.5058594
336,335,2500,1000000,860,1896.62854,1036.62854,1378.079023,265.8555285,3445197.557,1391.545898,1719.79071
337,336,2500,1000000,822.9216309,1949.871826,1126.950195,1499.812663,271.6578243,3749531.657,1520.526245,1851.51825
338,337,2500,1000000,657.8753662,1753.282593,1095.407227,1220.09732,283.006656,3050243.299,1220,1608.228882
339,338,2500,1000000,460,1612.451538,1152.451538,1031.562191,287.1121146,2578905.477,1030.242432,1420.563232
340,339,2500,1000000,460,1505.722412,1045.722412,979.9569609,283.2350884,2449892.402,980.4080505,1371.991248
341,340,2500,1000000,466.9046936,1480,1013.095306,953.9464056,245.7319183,2384866.014,961.6652222,1286.545776
342,341,2500,1000000,80,1019.803894,939.803894,535.7496842,206.5142027,1339374.21,536.656311,820.2438965
343,342,2500,1000000,0,724.7068481,724.7068481,251.196195,167.2779469,627990.4875,240.415947,492.1378265
344,343,2500,1000000,0,769.6752319,769.6752319,370.637334,176.7007832,926593.3349,388.3297424,591.0666809
345,344,2500,1000000,0,721.1102295,721.1102295,297.682211,152.9879118,744205.5275,300.6659241,481.6637878
346,345,2500,1000000,0,873.6131592,873.6131592,341.1078722,223.4385363,852769.6805,311.1269836,679.2053589
347,346,2500,1000000,0,581.3776855,581.3776855,195.5983442,139.6281045,488995.8605,181.1076965,384.7076721
348,347,2500,1000000,312.4099731,1259.364868,946.954895,750.5955538,202.4401012,1876488.885,740.2702026,1037.708972
349,348,441,176400,215.4065857,1200.333252,984.9266663,718.0789414,275.9930411,316672.8132,714.7027588,1102.179688
350,349,219,87600,0,367.6955261,367.6955261,120.1139615,112.7086053,26304.95756,101.9803925,295.2964478
351,350,126,50400,156.2049866,412.3105774,256.1055908,261.5427674,71.17037829,32954.38869,244.1311188,370.4016418
352,351,381,152400,184.3908844,791.2015991,606.8107147,481.9327424,137.3469757,183616.3748,475.3945618,670.5221558
353,352,1094,437600,140,998.598999,858.598999,546.3751442,203.148834,597734.4078,538.5164795,831.2153687
354,353,2021,808400,871.3208618,1761.817261,890.4963989,1418.64375,192.6166303,2867079.02,1460.136963,1624.315186
355,354,2360,944000,380,1471.461914,1091.461914,896.8227834,257.8856278,2116501.769,898.6656494,1240.64502
356,355,1100,440000,284.253418,796.2411499,511.9877319,533.6535563,121.6241232,587018.9119,535.161438,700
357,356,1068,427200,40,632.4555054,592.4555054,355.3092572,130.7837733,379470.2867,354.4009094,538.9615356
358,357,1005,402000,60,581.3776855,521.3776855,318.36545,118.1543692,319957.2773,325.576416,466.9046936
359,358,1045,418000,80,588.2176514,508.2176514,325.2256256,116.8623505,339860.7788,328.0243835,480
360,359,1090,436000,80,505.9644165,425.9644165,296.1422832,115.3754345,322795.0887,300,449.4440918
361,360,1100,440000,80,593.6328735,513.6328735,356.7494231,107.1533907,392424.3654,356.0898743,504.7771912
362,361,2030,812000,0,553.1726685,553.1726685,257.6807825,148.4568354,523091.9884,254.5584412,464.025705
363,362,2500,1000000,0,557.8530273,557.8530273,180.6415587,137.94371,451603.8967,160,394.6134827
364,363,2166,866400,0,975.2947998,975.2947998,390.0339357,232.2685747,844813.5048,388.3297424,699.1420898
365,364,1150,460000,384.7076721,976.93396,592.2262878,662.9516724,132.2111035,762394.4232,660,844.0379028
366,365,1150,460000,609.5900269,1647.543579,1037.953552,1131.235998,231.2703746,1300921.397,1132.519287,1437.63667
367,366,207,82800,1201.499023,1654.690308,453.1912842,1427.877523,132.0319478,295570.6473,1426.884766,1608.825317
368,367,1667,666800,850.881897,1798.777344,947.8954468,1388.833594,216.7055103,2315185.601,1397.855469,1684.185254
369,368,2250,900000,340,1316.054688,976.0546875,786.590619,225.644358,1769828.893,765.7675781,1113.301355
370,369,1700,680000,0,898.8881836,898.8881836,332.7737524,228.5251567,565715.3791,316.2277527,660.3029785
371,370,2500,1000000,101.9803925,1471.869507,1369.889114,794.1971418,281.1306103,1985492.855,792.4645386,1173.882446
372,371,1900,760000,582.4088135,1562.049927,979.6411133,1130.427603,214.0535156,2147812.446,1151.694458,1404.279175
373,372,68,27200,835.7033081,1470.782104,635.0787964,1153.16226,187.6927177,78415.03369,1152.541443,1410.030933
374,373,90,36000,300,824.6211548,524.6211548,487.5762197,166.0471442,43881.85977,445.5912933,744.0657104
375,374,1697,678800,468.6149902,1364.990845,896.3758545,989.4809943,213.1478744,1679149.247,992.9753418,1280.343701
376,375,2500,1000000,541.4794312,1499.33313,957.8536987,1111.524314,208.5855694,2778810.784,1149.782593,1349.518433
377,376,1900,760000,540,1526.433716,986.4337158,1048.660354,240.3827823,1992454.673,1077.032959,1361.322876
378,377,2059,823600,0,882.0430908,882.0430908,553.4013287,213.3506718,1139453.336,600.333252,798.4985962
379,378,1650,660000,644.9805908,1416.756836,771.7762451,1152.15944,171.8241348,1901063.075,1188.023621,1349.385059
380,379,2500,1000000,40,1144.901733,1104.901733,556.3957547,240.1171475,1390989.387,536.656311,902.0421387
381,380,2356,942400,0,983.8699341,983.8699341,476.6897977,233.9121296,1123081.163,475.3945618,800.4998169
382,381,1936,774400,900,1601.998779,701.9987793,1283.765455,172.354185,2485369.92,1302.382446,1500
383,382,1950,780000,840,1502.131836,662.1318359,1209.614596,167.8238287,2358748.463,1233.693604,1417.180298
384,383,1950,780000,180,1247.397339,1067.397339,659.6507455,243.9133339,1286318.954,652.993103,993.0357483
385,384,1950,780000,0,792.4645386,792.4645386,387.6164022,197.9611121,755851.9842,388.3297424,664.9209961
386,385,1971,788400,120,984.8858032,864.8858032,602.2232284,206.7524223,1186981.983,627.6942139,860.2325439
387,386,2000,800000,282.8427124,1533.883911,1251.041199,941.6065341,264.4941101,1883213.068,956.0334473,1280.203113
388,387,2000,800000,995.3893433,1880.425537,885.0361938,1480.319302,175.758806,2960638.605,1492.648682,1704.699341
389,388,2030,812000,280.7133789,1462.190186,1181.476807,882.5839014,252.8761496,1791645.32,904.4335327,1204.159424
390,389,2459,983600,100,1431.782104,1331.782104,798.3360389,283.6589784,1963108.32,822.9216309,1150.164966
391,390,2100,840000,994.5853271,2098.475586,1103.890259,1508.950804,240.1052106,3168796.689,1482.160645,1855.909399
392,391,2100,840000,1060,2078.845947,1018.845947,1485.043273,229.5469561,3118590.874,1473.63501,1805.602368
393,392,2058,823200,80,1114.271118,1034.271118,616.1801795,261.0618309,1268098.809,608.2762451,980.815979
394,393,1650,660000,440,1236.931641,796.9316406,810.163384,191.9908942,1336769.584,810.4320068,1066.264514
395,394,2500,1000000,0,617.737793,617.737793,228.5792355,143.301685,571448.0887,233.2380829,412.6968231
396,395,2500,1000000,380,1193.314697,813.3146973,742.2474808,191.4948487,1855618.702,729.9315186,1012.126465
397,396,2500,1000000,353.8361206,1437.358643,1083.522522,998.7885813,235.8469204,2496971.453,1021.665314,1296.919434
398,397,2500,1000000,0,1131.724365,1131.724365,502.1653888,267.2559858,1255413.472,501.5974426,850.4116821
399,398,2500,1000000,0,828.7339478,828.7339478,412.6953627,188.0382351,1031738.407,430.1156921,654.0335388
400,399,2500,1000000,80,1328.005981,1248.005981,658.0678177,275.5213724,1645169.544,664.8308105,1032.472778
401,400,2500,1000000,752.8612061,1923.538452,1170.677246,1307.837458,263.9470786,3269593.644,1287.866455,1684.292151
402,401,2500,1000000,974.0636597,2302.172852,1328.109192,1647.31779,288.2361839,4118294.474,1653.90448,2024.302332
403,402,2500,1000000,1490.369141,2583.795654,1093.426514,2056.943635,238.9302567,5142359.088,2052.997803,2376.9729
404,403,2500,1000000,1100.181763,2307.899414,1207.717651,1694.817383,286.3219805,4237043.458,1698.057678,2076.256226
405,404,2500,1000000,1100,2282.54248,1182.54248,1677.907271,285.984594,4194768.179,1680.178528,2061.552734
406,405,2500,1000000,1460,2638.939209,1178.939209,2145.607725,259.0020267,5364019.311,2174.304565,2469.566675
407,406,2500,1000000,1140.175415,2408.318848,1268.143433,1810.176228,281.361733,4525440.57,1815.433838,2180.165161
408,407,2450,980000,427.551178,1646.572144,1219.020966,1088.195788,265.246376,2666079.68,1121.605957,1422.546924
409,408,440,176000,440,1102.905273,662.9052734,770.3080631,194.8986586,338935.5478,765.3748169,1040.249927
410,409,650,260000,0,431.7406616,431.7406616,188.6407387,132.8546718,122616.4802,180.5538483,379.5259949
411,410,877,350800,0,690.5070801,690.5070801,424.1241576,152.9553009,371956.8862,460,592.2836914
412,411,1650,660000,220,860.2325439,640.2325439,535.5058042,148.7518391,883584.5769,544.9762878,724.4583923
413,412,1650,660000,0,452.5483398,452.5483398,149.8634629,98.92560717,247274.7138,141.4213562,288.4440918
414,413,2109,843600,169.7056274,1475.80481,1306.099182,838.5266819,298.9435879,1768452.772,850.881897,1235.475586
415,414,2500,1000000,792.4645386,2086.144775,1293.680237,1436.717454,282.5646718,3591793.636,1442.359131,1816.480103
416,415,2500,1000000,1356.02356,2420,1063.97644,1988.245806,219.8665991,4970614.514,2026.326782,2245.88501
417,416,2500,1000000,1946.484009,2692.58252,746.0985107,2298.969893,162.0286094,5747424.734,2302.694092,2511.525488
418,417,2500,1000000,2209.524902,2988.042725,778.5178223,2663.703923,163.2014125,6659259.807,2670.805176,2880.562378
419,418,2500,1000000,2100.095215,3130.495117,1030.399902,2646.500677,274.7821238,6616251.693,2656.84021,3006.65918
420,419,2500,1000000,2100,3187.287354,1087.287354,2644.205649,286.4651059,6610514.122,2644.163452,3039.151245
421,420,2500,1000000,2084.706299,3073.76001,989.0537109,2569.979842,219.3067812,6424949.604,2574.296021,2865.59585
422,421,2500,1000000,1089.036255,2344.781494,1255.745239,1716.446737,286.7239095,4291116.842,1720.29071,2092.519995
423,422,2450,980000,172.0465088,1542.076538,1370.030029,899.1213485,284.4074138,2202847.304,926.4987793,1258.79303
424,423,1350,540000,1049.952393,2066.494629,1016.542236,1594.567039,235.9254972,2152665.502,1592.796265,1910.6229
425,424,2500,1000000,1288.099365,2130.633789,842.5344238,1842.468227,180.8166779,4606170.568,1876.752502,2049.195068
426,425,2500,1000000,960,2135.603027,1175.603027,1546.189659,287.6290892,3865474.149,1547.384888,1931.320801
427,426,2500,1000000,960.208313,2182.567383,1222.35907,1564.419128,285.9943899,3911047.82,1567.290588,1941.731189
428,427,2500,1000000,1400.714111,2786.32373,1385.609619,2113.290927,288.4466113,5283227.317,2129.788696,2490.461914
429,428,2500,1000000,2236.515137,3409.45752,1172.942383,2898.017389,266.7391502,7245043.472,2917.97876,3228.937842
430,429,2500,1000000,2934.825439,3586.753418,651.9279785,3276.29648,140.6758734,8190741.2,3268.333008,3471.311035
431,430,2500,1000000,1983.229736,3078.831055,1095.601318,2552.60353,282.2104764,6381508.824,2550.999878,2940.272217
432,431,2500,1000000,1080,2115.183105,1035.183105,1595.935211,274.8557409,3989838.028,1595.180237,1976.765015
433,432,2478,991200,100,1231.097046,1131.097046,715.8612261,259.2349394,1773904.118,740.2702026,1046.63269
434,433,1350,540000,1423.516724,2172.648193,749.1314697,1850.255021,178.3020472,2497844.278,1872.057678,2069.395996
435,434,2500,1000000,604.6486816,1980.404053,1375.755371,1289.211307,287.943536,3223028.267,1293.213013,1672.602783
436,435,2500,1000000,0,1260.158691,1260.158691,633.0423784,280.8750393,1582605.946,644.0496826,993.6799988
437,436,2500,1000000,20,1372.443115,1352.443115,740.6846994,283.8065824,1851711.748,772.5283203,1089.036255
438,437,2500,1000000,1020,2209.886963,1189.886963,1602.334115,285.8065466,4005835.287,1603.683167,1984.126965
439,438,2500,1000000,2020,3143.819336,1123.819336,2514.166076,251.6409998,6285415.19,2511.175049,2861.978247
440,439,2500,1000000,1986.454102,3164.806396,1178.352295,2570.444531,287.4278329,6426111.328,2571.108643,2956.064868
441,440,2500,1000000,1840,2910.463867,1070.463867,2252.061797,244.1151754,5630154.493,2213.323364,2612.447168
442,441,2500,1000000,840,1957.24292,1117.24292,1380.42858,284.280374,3451071.451,1380.796875,1767.959192
443,442,2500,1000000,0,1080.740479,1080.740479,502.120821,248.3619159,1255302.052,520,820.7557495
444,443,1350,540000,532.5410767,1639.756104,1107.215027,1103.469923,257.2303654,1489684.396,1101.544373,1450.089661
445,444,2500,1000000,28.28427124,1397.139893,1368.855621,675.2286351,278.6752443,1688071.588,645.9101563,1074.243896
446,445,2500,1000000,0,576.8881836,576.8881836,151.5107815,115.8799509,378776.9538,134.1640778,311.1269836
447,446,2500,1000000,20,1100.727051,1080.727051,582.5618274,261.3300544,1456404.569,573.0619507,943.588739
448,447,2500,1000000,1020,2052.218262,1032.218262,1531.987091,285.2499746,3829967.728,1530.686157,1926.343628
449,448,2500,1000000,1518.552002,2540,1021.447998,2122.99969,200.2961227,5307499.226,2145.08728,2363.810547
450,449,2500,1000000,992.9753418,2267.421387,1274.446045,1633.33229,286.7501144,4083330.726,1638.413818,2006.439612
451,450,2500,1000000,980,2027.806641,1047.806641,1509.291745,282.5812906,3773229.362,1511.687744,1898.42041
452,451,2500,1000000,879.3179321,1882.232666,1002.914734,1464.778934,211.5624461,3661947.336,1494.657104,1711.724243
453,452,2500,1000000,260,1486.606934,1226.606934,870.6696475,281.0158083,2176674.119,880.9086304,1233.758435
454,453,500,200000,286.3564148,1198.665894,912.3094788,737.5920098,244.0336632,368796.0049,734.8467102,1075.174438
455,454,100,40000,100,353.8361206,253.8361206,231.8664695,57.07837119,23186.64695,233.2380829,305.8707672
456,455,1301,520400,0,905.5385132,905.5385132,416.7295291,204.7187115,542165.1173,412.3105774,698.5699463
457,456,2500,1000000,0,652.993103,652.993103,171.6027062,144.4793104,429006.7656,140,386.2641602
458,457,2500,1000000,0,943.3981323,943.3981323,415.2288178,250.1488934,1038072.045,400.2498474,765.5063477
459,458,2500,1000000,20,1347.145142,1327.145142,716.553187,283.4140615,1791382.968,746.7261963,1065.100928
460,459,2500,1000000,1020,2180,1160,1596.192864,285.9088276,3990482.16,1600.0625,1980.100952
461,460,2500,1000000,1160,2182.475586,1022.475586,1731.124844,272.6584123,4327812.11,1741.838135,2088.061279
462,461,2500,1000000,160,1490.369141,1330.369141,853.7715893,284.7210451,2134428.973,880.2272339,1208.304565
463,462,2500,1000000,0,1188.107788,1188.107788,592.0854092,272.0787911,1480213.523,614.8156738,940.2127686
464,463,2500,1000000,720,1807.097168,1087.097168,1321.585641,272.0597502,3303964.103,1334.84082,1674.908984
465,464,2500,1000000,1091.421143,1922.082153,830.6610107,1527.458615,213.6676308,3818646.538,1518.815308,1822.745239
466,465,2500,1000000,100,1250.280029,1150.280029,672.1622566,284.9589125,1680405.641,672.3094482,1057.809009
467,466,845,338000,0,401.9950256,401.9950256,131.1563513,99.43461275,110827.1168,116.6190414,275.5210938
468,467,1300,520000,0,653.9113159,653.9113159,252.5814381,177.2078364,328355.8696,212.6029205,531.413208
469,468,2500,1000000,40,1316.054688,1276.054688,626.0730287,274.5441375,1565182.572,620.3225098,1006.816516
470,469,2500,1000000,680,1883.825928,1203.825928,1256.282979,269.9871704,3140707.448,1240.161255,1640.158533
471,470,2500,1000000,900.8884277,2138.878174,1237.989746,1515.848061,286.0151274,3789620.153,1520.526245,1890.819946
472,471,2500,1000000,1375.354492,2588.976563,1213.62207,2067.241493,262.437112,5168103.732,2102.712524,2390.991504
473,472,2500,1000000,1160.172363,2362.117676,1201.945313,1751.346314,286.332126,4378365.786,1753.282593,2132.613403
474,473,2500,1000000,161.2451477,1516.443237,1355.19809,876.1387827,285.6235879,2190346.957,904.4335327,1232.233765
475,474,2500,1000000,20,1220.655518,1200.655518,623.4314917,274.104315,1558578.729,640.7806091,980
476,475,2500,1000000,720.27771,1896.206787,1175.929077,1344.37925,284.2611983,3360948.124,1350.110962,1716.904138
477,476,2500,1000000,980.815979,1929.248535,948.4325562,1518.086257,257.1991296,3795215.642,1537.985657,1847.235803
478,477,2500,1000000,60,1094.166382,1034.166382,578.9924102,273.455132,1447481.026,577.2348022,957.7890625
479,478,1650,660000,0,360.5551147,360.5551147,90.82545327,87.04271347,149861.9979,63.24555206,226.2741699
480,479,390,156000,620,936.8031006,316.8031006,774.7934146,85.80111167,302169.4317,776.6594849,892.8605957
481,480,750,300000,672.3094482,1524.335938,852.0264893,1086.247465,203.1847472,814685.5988,1074.988403,1368.400354
482,481,1100,440000,1344.023804,2708.357422,1364.333618,1959.634487,349.0370271,2155597.936,1909.659668,2488.188135
483,482,2500,1000000,1900.421021,3055.290527,1154.869507,2459.841741,283.1209881,6149604.354,2461.503662,2844.039355
484,483,2500,1000000,2166.010254,3280.243896,1114.233643,2762.944144,238.4526568,6907360.361,2764.452881,3080.409131
485,484,2500,1000000,1544.668213,2929.095459,1384.427246,2255.214122,288.4601353,5638035.306,2269.272949,2632.891919
486,485,2500,1000000,1032.472778,2302.085938,1269.613159,1669.419726,286.7712981,4173549.315,1674.036987,2043.624268
487,486,2500,1000000,1020,2118.961914,1098.961914,1549.932927,285.4959164,3874832.317,1549.386963,1940.927612
488,487,2484,993600,1248.519165,2185.040039,936.520874,1747.049077,183.8228855,4339669.908,1757.099915,1986.232581
489,488,1745,698000,600,1772.34314,1172.34314,1197.892661,252.0460494,2090322.693,1198.832764,1531.326172
490,489,1716,686400,0,956.0334473,956.0334473,433.6604374,257.2205302,744161.3106,445.6428223,780.6406555
491,490,1122,448800,0,470.7440796,470.7440796,170.5633892,148.5524989,191372.1227,140.7106781,394.4109344
492,491,260,104000,2614.574463,3083.115234,468.5407715,2846.481707,111.0942014,740085.2439,2846.120117,2998.146143
493,492,1589,635600,2736.420898,4011.83252,1275.411621,3271.775679,286.3431526,5198851.554,3208.800293,3740.085547
494,493,2284,913600,2957.36377,4111.447266,1154.083496,3548.577998,268.2752156,8104952.148,3537.428467,3921.545654
495,494,1300,520000,2329.377686,3306.054932,976.6772461,2817.419313,208.2028595,3662645.106,2817.906982,3096.946924
496,495,1300,520000,2026.326782,2765.863281,739.536499,2377.860135,164.2595046,3091218.176,2380.126099,2593.838867
497,496,1282,512800,2020,2545.663086,525.6630859,2286.528603,142.4437357,2931329.67,2294.645874,2480
