OBJECTID,FID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90
89,88,2862,987040.6515,0,15.35337353,15.35337353,2.303096041,3.75688433,6591.460869,0,8.392171288
90,89,2862,987040.6515,0,13.75188351,13.75188351,2.967517176,2.489980421,8493.034156,2.180545568,6.516551971
91,90,2916,1005664.06,0,1.965695262,1.965695262,0.45011093,0.661911457,1312.523471,0,1.542250872
92,91,2916,1005664.06,0,4.866467476,4.866467476,1.643852771,1.164250717,4793.474682,1.542250872,3.176939964
93,92,2916,1005664.06,0,6.801707268,6.801707268,1.552737768,1.217877483,4527.783331,1.542250872,3.082270145
94,93,2862,987040.6515,0,7.704805851,7.704805851,1.667989136,1.685307994,4773.784908,1.542250872,4.1463871
95,94,2916,1005664.06,0,9.176465034,9.176465034,1.91764117,2.068976775,5591.841652,1.542250872,5.160119534
96,95,2862,987040.6515,0,4.617845535,4.617845535,1.915952902,0.839285768,5483.457206,1.724184871,3.082270145
97,96,2916,1005664.06,0,4.617845535,4.617845535,0.937968635,0.898583852,2735.116539,1.219366789,1.724184871
98,97,2916,1005664.06,0,16.49731064,16.49731064,2.986875658,3.405879939,8709.72942,1.635754704,7.667024136
99,98,2916,1005664.06,0,9.781461716,9.781461716,3.707165012,1.682449246,10810.09317,3.445252657,6.074887753
100,99,2862,987040.6515,0,16.56162262,16.56162262,4.84776504,3.575323843,13874.30354,4.251885891,9.781461716
101,100,2916,1005664.06,0,11.44083595,11.44083595,1.983628293,2.609523774,5784.260102,1.219366789,6.334464073
102,101,2916,1005664.06,0,3.082270145,3.082270145,0.953671468,0.699768535,2780.906002,1.219366789,1.724184871
103,102,2912,1004284.548,0,8.954351425,8.954351425,3.155830472,1.375550438,9189.778334,3.082270145,4.866467476
104,103,2862,987040.6515,0,2.724942446,2.724942446,0.76570481,0.708213829,2191.447165,0.545383275,1.724184871
105,104,2916,1005664.06,0,17.85391617,17.85391617,6.415946942,3.866493729,18708.90128,5.544634819,12.51775646
106,105,2809,968762.121,0,6.561258316,6.561258316,0.972588531,1.211305977,2732.001184,0.545383275,2.180545568
107,106,2916,1005664.06,0,2.437630177,2.437630177,0.607800036,0.72362465,1772.344906,0,1.635754704
108,107,2916,1005664.06,0,3.082270145,3.082270145,0.720174294,0.715229735,2100.028241,0.545383275,1.635754704
109,108,2916,1005664.06,0,1.724184871,1.724184871,0.305016738,0.581341331,889.4288089,0,1.542250872
110,109,2916,1005664.06,0,4.388551235,4.388551235,1.289129333,0.803507212,3759.101135,1.542250872,2.180545568
111,110,2916,1005664.06,0,5.437613487,5.437613487,1.480786321,1.032589955,4317.972911,1.542250872,2.934499025
112,111,2862,987040.6515,0,20.65313339,20.65313339,2.345549997,2.847967166,6712.964091,1.542250872,4.866467476
113,112,2916,1005664.06,0,1.724184871,1.724184871,0.548998466,0.688567319,1600.879527,0,1.635754704
114,113,2916,1005664.06,0,5.878684521,5.878684521,2.54626705,0.996318063,7424.914717,2.724942446,3.812163115
115,114,2916,1005664.06,0,2.180545568,2.180545568,0.640661659,0.709955945,1868.169397,0.545383275,1.635754704
116,115,2916,1005664.06,0,6.605650902,6.605650902,2.394400529,1.443226963,6982.071943,2.180545568,4.681261539
117,116,2862,987040.6515,0,5.015487194,5.015487194,1.198394655,1.082472971,3429.805504,1.542250872,2.778823137
118,117,2916,1005664.06,0,4.488278389,4.488278389,0.884269589,0.936454703,2578.530123,0.545383275,1.724184871
119,118,2862,987040.6515,0,10.26566029,10.26566029,2.492655384,1.694213763,7133.979709,2.180545568,4.388551235
120,119,2916,1005664.06,0,6.865769386,6.865769386,0.707253411,1.123829778,2062.350946,0,2.180545568
121,120,2916,1005664.06,0,3.082270145,3.082270145,0.666839667,0.725495969,1944.50447,0.545383275,1.724184871
122,121,2916,1005664.06,0,12.87953854,12.87953854,2.843369912,2.997062553,8291.266663,1.635754704,7.761116505
123,122,2862,987040.6515,0,2.437630177,2.437630177,0.51286392,0.684869594,1467.816539,0,1.635754704
124,123,2862,987040.6515,0,3.176939964,3.176939964,0.891154398,0.787331153,2550.483886,1.219366789,1.724184871
125,124,2916,1005664.06,0,8.284785271,8.284785271,2.047223624,1.735799426,5969.704087,1.724184871,4.617845535
126,125,370,127604.8362,0,4.388551235,4.388551235,1.615680368,0.94068469,597.8017361,1.635754704,2.778823137
127,126,2916,1005664.06,0,10.30720234,10.30720234,1.345718615,1.885142823,3924.115482,1.219366789,2.437630177
128,127,2809,968762.121,0,2.934499025,2.934499025,0.874154841,0.732692653,2455.500948,1.219366789,1.724184871
129,128,2916,1005664.06,0,12.07435989,12.07435989,2.511555621,2.753964175,7323.696192,1.635754704,6.865769386
130,129,2916,1005664.06,0,2.724942446,2.724942446,0.813645384,0.732450742,2372.589941,0.545383275,1.724184871
131,130,2862,987040.6515,0,12.52889347,12.52889347,2.637454846,2.379162938,7548.39577,1.724184871,6.002085209
132,131,2916,1005664.06,0,15.97136211,15.97136211,2.294920114,3.338589791,6691.987053,1.219366789,7.761116505
133,132,2916,1005664.06,0,12.15528393,12.15528393,3.514925423,2.508593243,10249.52253,3.082270145,7.136478424
134,133,2916,1005664.06,0,15.00582027,15.00582027,2.465819546,2.944041619,7190.329797,1.542250872,6.715303421
135,134,2862,987040.6515,0,1.724184871,1.724184871,0.391838468,0.639612505,1121.441697,0,1.542250872
136,135,2916,1005664.06,0,3.445252657,3.445252657,1.008422082,0.840532589,2940.558792,1.219366789,1.724184871
137,136,2916,1005664.06,0,2.437630177,2.437630177,0.62949768,0.710825927,1835.615235,0,1.635754704
138,137,2916,1005664.06,0,7.704805851,7.704805851,1.655208075,1.238805649,4826.586746,1.542250872,3.082270145
139,138,2916,1005664.06,0,5.160119534,5.160119534,0.901246037,1.057079903,2628.033445,0.545383275,2.180545568
140,139,2916,1005664.06,0,3.445252657,3.445252657,1.104051676,0.741749314,3219.414688,1.542250872,1.724184871
141,140,2862,987040.6515,0,16.49731064,16.49731064,2.057196618,2.848036268,5887.696722,1.219366789,6.538944721
142,141,2916,1005664.06,0,4.926627159,4.926627159,1.48548366,1.017710938,4331.670352,1.542250872,3.082270145
143,142,2916,1005664.06,0,1.724184871,1.724184871,0.498058109,0.673602753,1452.337446,0,1.635754704
