OBJECTID,FID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90
235,234,2500,1000000,0,590.9314575,590.9314575,141.4963798,132.18432,353740.9495,107.7032928,341.7601624
236,235,2500,1000000,0,538.1449585,538.1449585,214.0543015,156.9299073,535135.7538,180,440
237,236,2500,1000000,0,1108.873291,1108.873291,513.778167,252.3378585,1284445.417,500,868.3317261
238,237,2500,1000000,341.7601624,1329.812012,988.0518494,882.4967121,206.6936714,2206241.78,895.5445557,1146.437842
239,238,2500,1000000,0,474.1307983,474.1307983,176.1966812,116.5984967,440491.703,170.8800812,335.2610779
240,239,2500,1000000,0,945.3041992,945.3041992,448.1110952,209.1207459,1120277.738,431.7406616,746.7261963
241,240,2500,1000000,1060,1961.631958,901.631958,1445.253222,208.1589772,3613133.055,1414.991089,1756.564709
242,241,2500,1000000,0,441.8144531,441.8144531,240.689063,105.0347303,601722.6575,256.1249695,367.6955261
243,242,2500,1000000,0,529.5280762,529.5280762,211.3444873,137.1220893,528361.2183,220,388.3297424
244,243,2500,1000000,269.0724792,1515.387695,1246.315216,898.5860842,279.7599147,2246465.21,894.9858704,1278.217505
245,244,2500,1000000,0,941.9129639,941.9129639,335.4063052,250.2876152,838515.763,308.212326,698.684375
246,245,2500,1000000,816.0882568,2195.723145,1379.634888,1531.986746,288.1260183,3829966.865,1551.450623,1903.827661
247,246,2500,1000000,0,449.4440918,449.4440918,173.217412,128.5060616,433043.5301,160,360.5551147
248,247,2500,1000000,0,728.0109863,728.0109863,275.0230703,205.240715,687557.6757,233.2380829,580
